id,team,champions,win
ESPORTSTMNT02/1293784,Red,"['Kennen', 'Gragas', 'Yasuo', 'Miss Fortune', 'Braum']",0
ESPORTSTMNT02/1293792,Blue,"['Rumble', 'Jarvan IV', 'Zoe', 'Xayah', 'Rakan']",1
ESPORTSTMNT02/1293792,Red,"['Mordekaiser', 'Elise', 'Lucian', 'Ezreal', 'Lux']",0
ESPORTSTMNT02/1293807,Blue,"['Pantheon', 'Olaf', 'Akali', 'Kalista', 'Volibear']",0
ESPORTSTMNT02/1293807,Red,"['Rumble', 'Jarvan IV', 'Galio', 'Ezreal', 'Yuumi']",1
ESPORTSTMNT02/1294012,Blue,"['Ornn', 'Kindred', 'Azir', 'Varus', 'Braum']",0
ESPORTSTMNT02/1294012,Red,"['Gangplank', 'Sejuani', 'Viktor', 'Miss Fortune', 'Sett']",1
ESPORTSTMNT02/1294035,Blue,"['Soraka', 'Jarvan IV', 'Syndra', 'Varus', 'Tahm Kench']",1
ESPORTSTMNT02/1294035,Red,"['Pantheon', 'Elise', 'Ornn', 'Miss Fortune', 'Blitzcrank']",0
ESPORTSTMNT02/1294082,Blue,"['Ornn', ""Rek'Sai"", 'Cassiopeia', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT02/1294082,Red,"['Gangplank', 'Karthus', 'Orianna', 'Aphelios', 'Galio']",0
ESPORTSTMNT02/1294153,Blue,"['Sett', 'Jarvan IV', 'Syndra', 'Ezreal', 'Taric']",1
ESPORTSTMNT02/1294153,Red,"['Gnar', 'Sejuani', 'Zoe', 'Miss Fortune', 'Karma']",0
ESPORTSTMNT02/1294209,Blue,"['Mordekaiser', 'Jarvan IV', 'Azir', 'Miss Fortune', 'Rumble']",1
ESPORTSTMNT02/1294209,Red,"['Aatrox', 'Sejuani', 'Ziggs', 'Ezreal', 'Taric']",0
ESPORTSTMNT02/1294229,Blue,"['Vladimir', 'Jarvan IV', 'Cassiopeia', 'Caitlyn', 'Morgana']",0
ESPORTSTMNT02/1294229,Red,"['Sett', 'Gragas', 'Irelia', 'Miss Fortune', 'Leona']",1
ESPORTSTMNT02/1294231,Blue,"['Sett', 'Lee Sin', 'Taliyah', 'Ezreal', 'Thresh']",1
ESPORTSTMNT02/1294231,Red,"['Mordekaiser', 'Jarvan IV', 'Orianna', 'Miss Fortune', 'Taric']",0
ESPORTSTMNT02/1294235,Blue,"['Aatrox', 'Jarvan IV', 'Syndra', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT02/1294235,Red,"['Camille', 'Gragas', 'Rumble', 'Ezreal', 'Braum']",1
ESPORTSTMNT02/1294244,Blue,"['Sett', 'Olaf', 'Karma', 'Varus', 'Tahm Kench']",0
ESPORTSTMNT02/1294244,Red,"['Mordekaiser', 'Jarvan IV', 'Ryze', 'Miss Fortune', 'Braum']",1
ESPORTSTMNT02/1294276,Blue,"['Vladimir', 'Sejuani', 'Irelia', 'Miss Fortune', 'Braum']",1
ESPORTSTMNT02/1294276,Red,"['Ornn', 'Jarvan IV', 'Rumble', 'Senna', 'Tahm Kench']",0
ESPORTSTMNT02/1294283,Blue,"['Renekton', 'Gragas', 'Ekko', 'Miss Fortune', 'Blitzcrank']",1
ESPORTSTMNT02/1294283,Red,"['Poppy', ""Rek'Sai"", 'Syndra', 'Varus', 'Thresh']",0
ESPORTSTMNT02/1294303,Blue,"['Sett', ""Rek'Sai"", 'Syndra', 'Miss Fortune', 'Yuumi']",1
ESPORTSTMNT02/1294303,Red,"['Lucian', 'Graves', 'Karma', 'Aphelios', 'Thresh']",0
ESPORTSTMNT02/1294313,Blue,"['Poppy', 'Shyvana', 'Zoe', 'Kalista', 'Sett']",1
ESPORTSTMNT02/1294313,Red,"['Renekton', 'Elise', 'Lucian', 'Ezreal', 'Ornn']",0
ESPORTSTMNT02/1294331,Blue,"['Ornn', 'Lee Sin', 'Cassiopeia', 'Aphelios', 'Rakan']",1
ESPORTSTMNT02/1294331,Red,"['Singed', 'Shyvana', 'Syndra', 'Lucian', 'Leona']",0
ESPORTSTMNT02/1294462,Blue,"['Aatrox', 'Gragas', 'LeBlanc', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT02/1294462,Red,"['Kennen', 'Lee Sin', 'Syndra', 'Xayah', 'Rakan']",1
ESPORTSTMNT02/1294482,Blue,"['Sett', 'Lee Sin', 'Rumble', 'Varus', 'Tahm Kench']",1
ESPORTSTMNT02/1294482,Red,"['Aatrox', 'Gragas', 'Azir', 'Miss Fortune', 'Braum']",0
ESPORTSTMNT02/1294500,Blue,"['Mordekaiser', 'Jarvan IV', 'Orianna', 'Aphelios', 'Thresh']",1
ESPORTSTMNT02/1294500,Red,"['Ornn', 'Sejuani', 'Corki', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT02/1294512,Blue,"['Sett', ""Rek'Sai"", 'Orianna', 'Xayah', 'Rakan']",1
ESPORTSTMNT02/1294512,Red,"['Aatrox', 'Lee Sin', 'Zoe', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT02/1294536,Blue,"['Cassiopeia', 'Karthus', 'Ornn', 'Xayah', 'Rakan']",0
ESPORTSTMNT02/1294536,Red,"['Aatrox', 'Sejuani', 'Zoe', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT02/1294559,Blue,"['Gangplank', 'Olaf', 'Viktor', 'Xayah', 'Yuumi']",1
ESPORTSTMNT02/1294559,Red,"['Irelia', 'Elise', 'Sett', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT02/1294568,Blue,"['Gnar', 'Gragas', 'LeBlanc', 'Miss Fortune', 'Morgana']",1
ESPORTSTMNT02/1294568,Red,"['Gangplank', 'Sejuani', 'Zoe', 'Xayah', 'Rakan']",0
ESPORTSTMNT02/1294582,Blue,"['Sett', 'Poppy', 'Syndra', 'Ashe', 'Rumble']",0
ESPORTSTMNT02/1294582,Red,"['Mordekaiser', 'Jarvan IV', 'Nautilus', 'Aphelios', 'Blitzcrank']",1
ESPORTSTMNT02/1294586,Blue,"['Gangplank', 'Sejuani', 'Orianna', 'Aphelios', 'Braum']",1
ESPORTSTMNT02/1294586,Red,"['Ornn', 'Trundle', 'Zoe', 'Ezreal', 'Karma']",0
ESPORTSTMNT02/1294624,Blue,"['Aatrox', 'Skarner', 'Lissandra', 'Ezreal', 'Yuumi']",0
ESPORTSTMNT02/1294624,Red,"['Renekton', 'Elise', 'LeBlanc', ""Kai'Sa"", 'Nautilus']",1
ESPORTSTMNT02/1294635,Blue,"['Mordekaiser', 'Olaf', 'Ekko', 'Miss Fortune', 'Yuumi']",0
ESPORTSTMNT02/1294635,Red,"['Akali', 'Jarvan IV', 'Viktor', 'Ezreal', 'Senna']",1
ESPORTSTMNT02/1294641,Blue,"['Sett', 'Lee Sin', 'Viktor', 'Miss Fortune', 'Yuumi']",1
ESPORTSTMNT02/1294641,Red,"['Aatrox', 'Kindred', 'Yasuo', 'Taliyah', 'Pantheon']",0
ESPORTSTMNT02/1294655,Blue,"['Lucian', 'Karthus', 'Soraka', 'Aphelios', 'Braum']",0
ESPORTSTMNT02/1294655,Red,"['Sett', 'Sejuani', 'Nautilus', ""Kai'Sa"", 'Rakan']",1
ESPORTSTMNT02/1294664,Blue,"['Ornn', 'Nidalee', 'Lucian', 'Senna', 'Nautilus']",0
ESPORTSTMNT02/1294664,Red,"['Vladimir', 'Olaf', 'Cassiopeia', 'Miss Fortune', 'Yuumi']",1
ESPORTSTMNT02/1294689,Blue,"['Gnar', 'Trundle', 'Ornn', 'Ezreal', 'Braum']",1
ESPORTSTMNT02/1294689,Red,"['Sett', 'Jarvan IV', 'Zoe', ""Kai'Sa"", 'Rakan']",0
ESPORTSTMNT02/1294701,Blue,"['Ornn', 'Trundle', 'Ziggs', 'Ezreal', 'Braum']",0
ESPORTSTMNT02/1294701,Red,"['Sett', 'Sejuani', 'Cassiopeia', 'Miss Fortune', 'Rakan']",1
ESPORTSTMNT02/1294719,Blue,"['Sett', 'Trundle', 'Syndra', ""Kai'Sa"", 'Leona']",0
ESPORTSTMNT02/1294719,Red,"['Soraka', 'Olaf', 'Zoe', 'Xayah', 'Rakan']",1
ESPORTSTMNT02/1294724,Blue,"['Sett', 'Lee Sin', 'Azir', 'Miss Fortune', 'Morgana']",0
ESPORTSTMNT02/1294724,Red,"['Kayle', 'Jarvan IV', 'Rumble', 'Ezreal', 'Nautilus']",1
ESPORTSTMNT02/1294879,Blue,"['Ornn', 'Sejuani', 'Zoe', 'Ezreal', 'Braum']",1
ESPORTSTMNT02/1294879,Red,"['Sett', 'Elise', 'Viktor', 'Ashe', 'Tahm Kench']",0
ESPORTSTMNT02/1294908,Blue,"['Sett', 'Elise', 'Orianna', 'Xayah', 'Rakan']",0
ESPORTSTMNT02/1294908,Red,"['Vladimir', 'Lee Sin', 'Zoe', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT02/1294934,Blue,"['Gangplank', 'Olaf', 'Zoe', 'Ezreal', 'Yuumi']",0
ESPORTSTMNT02/1294934,Red,"['Lucian', 'Gragas', 'Syndra', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT02/1294954,Blue,"['Sett', 'Trundle', 'Corki', 'Xayah', 'Rakan']",1
ESPORTSTMNT02/1294954,Red,"['Aatrox', 'Sejuani', 'Azir', 'Varus', 'Thresh']",0
ESPORTSTMNT02/1294968,Blue,"['Ornn', 'Sejuani', 'Zoe', 'Sivir', 'Braum']",0
ESPORTSTMNT02/1294968,Red,"['Sett', 'Trundle', 'Viktor', 'Miss Fortune', 'Thresh']",1
ESPORTSTMNT02/1295100,Blue,"['Fiora', 'Olaf', 'Vladimir', 'Varus', 'Thresh']",1
ESPORTSTMNT02/1295100,Red,"['Kled', 'Trundle', 'Akali', 'Miss Fortune', 'Blitzcrank']",0
ESPORTSTMNT02/1295106,Blue,"['Aatrox', 'Gragas', 'Ryze', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT02/1295106,Red,"['Sett', 'Sejuani', 'Zoe', 'Ezreal', 'Alistar']",0
ESPORTSTMNT02/1295138,Blue,"['Sett', 'Sejuani', 'Irelia', 'Ezreal', 'Braum']",0
ESPORTSTMNT02/1295138,Red,"['Gangplank', 'Gragas', 'Ryze', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT02/1295294,Blue,"['Gangplank', 'Gragas', 'Zoe', 'Miss Fortune', 'Braum']",1
ESPORTSTMNT02/1295294,Red,"['Ornn', 'Jarvan IV', 'Syndra', 'Varus', 'Tahm Kench']",0
ESPORTSTMNT02/1295315,Blue,"['Gangplank', 'Jarvan IV', 'Zoe', 'Miss Fortune', 'Yuumi']",1
ESPORTSTMNT02/1295315,Red,"['Lucian', 'Elise', 'Pantheon', 'Varus', 'Braum']",0
ESPORTSTMNT02/1295331,Blue,"['Aatrox', 'Jarvan IV', 'Syndra', 'Varus', 'Tahm Kench']",1
ESPORTSTMNT02/1295331,Red,"['Urgot', 'Gragas', 'Diana', 'Ezreal', 'Senna']",0
ESPORTSTMNT02/1295365,Blue,"['Sett', 'Lee Sin', 'Zoe', 'Miss Fortune', 'Braum']",1
ESPORTSTMNT02/1295365,Red,"['Pantheon', 'Jarvan IV', 'Viktor', 'Varus', 'Tahm Kench']",0
ESPORTSTMNT02/1295398,Blue,"['Ornn', 'Lee Sin', 'Syndra', 'Tristana', 'Taric']",1
ESPORTSTMNT02/1295398,Red,"['Sett', 'Sejuani', 'LeBlanc', 'Ezreal', 'Braum']",0
ESPORTSTMNT02/1295618,Blue,"['Aatrox', 'Olaf', 'Sylas', 'Sivir', 'Yuumi']",1
ESPORTSTMNT02/1295618,Red,"['Camille', 'Gragas', 'Qiyana', ""Kai'Sa"", 'Nautilus']",0
ESPORTSTMNT02/1295660,Blue,"['Sett', 'Jarvan IV', 'Syndra', 'Ziggs', 'Zilean']",1
ESPORTSTMNT02/1295660,Red,"['Jax', 'Lee Sin', 'Cassiopeia', 'Aphelios', 'Leona']",0
ESPORTSTMNT02/1295672,Blue,"['Aatrox', 'Lee Sin', 'Azir', 'Xayah', 'Rakan']",0
ESPORTSTMNT02/1295672,Red,"['Gragas', 'Jarvan IV', 'Cassiopeia', 'Aphelios', 'Braum']",1
ESPORTSTMNT02/1295690,Blue,"['Gangplank', 'Lee Sin', 'Zoe', 'Miss Fortune', 'Rakan']",0
ESPORTSTMNT02/1295690,Red,"['Aatrox', 'Gragas', 'Viktor', 'Aphelios', 'Braum']",1
ESPORTSTMNT02/1295808,Blue,"['Aatrox', 'Jarvan IV', 'Rumble', 'Ziggs', 'Pyke']",0
ESPORTSTMNT02/1295808,Red,"['Kennen', 'Lee Sin', 'Syndra', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT02/1295837,Blue,"['Sett', 'Trundle', 'Azir', 'Ezreal', 'Yuumi']",0
ESPORTSTMNT02/1295837,Red,"['Gnar', 'Jarvan IV', 'LeBlanc', 'Miss Fortune', 'Volibear']",1
ESPORTSTMNT02/1295849,Blue,"['Kennen', 'Jarvan IV', 'Rumble', 'Ezreal', 'Senna']",1
ESPORTSTMNT02/1295849,Red,"['Sett', ""Rek'Sai"", 'Ryze', 'Varus', 'Tahm Kench']",0
ESPORTSTMNT02/1295851,Blue,"['Soraka', 'Trundle', 'LeBlanc', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT02/1295851,Red,"['Aatrox', 'Olaf', 'Zoe', 'Kalista', 'Taric']",0
ESPORTSTMNT02/1295891,Blue,"['Mordekaiser', 'Olaf', 'Zoe', 'Kalista', 'Nautilus']",0
ESPORTSTMNT02/1295891,Red,"['Gangplank', 'Trundle', 'LeBlanc', 'Miss Fortune', 'Taric']",1
ESPORTSTMNT02/1295983,Blue,"['Gangplank', 'Lee Sin', 'Syndra', 'Caitlyn', 'Blitzcrank']",0
ESPORTSTMNT02/1295983,Red,"['Aatrox', 'Jarvan IV', 'Rumble', 'Ezreal', 'Bard']",1
ESPORTSTMNT02/1296008,Blue,"['Sett', 'Lee Sin', 'Cassiopeia', 'Sivir', 'Yuumi']",1
ESPORTSTMNT02/1296008,Red,"['Gangplank', 'Sejuani', 'Zoe', 'Ashe', 'Zyra']",0
ESPORTSTMNT02/1296017,Blue,"['Gangplank', 'Sejuani', ""Vel'Koz"", 'Ezreal', 'Yuumi']",1
ESPORTSTMNT02/1296017,Red,"['Sett', 'Zac', 'Ziggs', 'Miss Fortune', 'Karma']",0
ESPORTSTMNT02/1296031,Blue,"['Poppy', 'Jarvan IV', 'LeBlanc', 'Miss Fortune', 'Leona']",1
ESPORTSTMNT02/1296031,Red,"['Vladimir', 'Sejuani', 'Zoe', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT02/1296115,Blue,"['Sett', 'Nidalee', 'Rumble', 'Ezreal', 'Karma']",0
ESPORTSTMNT02/1296115,Red,"['Renekton', 'Elise', 'Qiyana', 'Miss Fortune', 'Morgana']",1
ESPORTSTMNT02/1296131,Blue,"['Aatrox', 'Gragas', 'Ornn', 'Xayah', 'Morgana']",0
ESPORTSTMNT02/1296131,Red,"['Mordekaiser', 'Jarvan IV', 'Galio', 'Miss Fortune', 'Taric']",1
ESPORTSTMNT02/1296150,Blue,"['Gnar', 'Jarvan IV', 'Galio', 'Miss Fortune', 'Yuumi']",0
ESPORTSTMNT02/1296150,Red,"['Sett', 'Elise', 'Azir', 'Ezreal', 'Volibear']",1
ESPORTSTMNT02/1296174,Blue,"['Renekton', 'Lee Sin', 'Azir', 'Ezreal', 'Yuumi']",0
ESPORTSTMNT02/1296174,Red,"['Sett', 'Elise', 'Syndra', 'Caitlyn', 'Senna']",1
ESPORTSTMNT02/1296210,Blue,"['Mordekaiser', 'Olaf', 'Zoe', 'Miss Fortune', 'Leona']",0
ESPORTSTMNT02/1296210,Red,"['Aatrox', 'Trundle', 'LeBlanc', 'Xayah', 'Nautilus']",1
ESPORTSTMNT02/1296215,Blue,"['Akali', 'Olaf', 'Zoe', 'Miss Fortune', 'Taric']",0
ESPORTSTMNT02/1296215,Red,"['Gangplank', 'Jarvan IV', 'LeBlanc', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT02/1296216,Blue,"['Renekton', 'Sejuani', 'LeBlanc', 'Xayah', 'Rakan']",1
ESPORTSTMNT02/1296216,Red,"['Gangplank', 'Trundle', 'Azir', 'Miss Fortune', 'Yuumi']",0
ESPORTSTMNT02/1296226,Blue,"['Sett', 'Ekko', 'Pantheon', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT02/1296226,Red,"['Aatrox', 'Jarvan IV', 'Orianna', 'Caitlyn', 'Yuumi']",0
ESPORTSTMNT02/1296231,Blue,"['Sett', 'Trundle', 'Azir', 'Varus', 'Yuumi']",0
ESPORTSTMNT02/1296231,Red,"['Soraka', 'Olaf', 'Ekko', 'Miss Fortune', 'Leona']",1
ESPORTSTMNT02/1296263,Blue,"['Aatrox', 'Jarvan IV', 'Cassiopeia', 'Aphelios', 'Taric']",0
ESPORTSTMNT02/1296263,Red,"['Sett', 'Elise', 'Rumble', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT02/1296276,Blue,"['Aatrox', 'Lee Sin', 'Rumble', 'Ezreal', 'Senna']",0
ESPORTSTMNT02/1296276,Red,"['Irelia', 'Sejuani', 'Syndra', 'Miss Fortune', 'Yuumi']",1
ESPORTSTMNT02/1296490,Blue,"['Sett', ""Rek'Sai"", 'Zoe', 'Xayah', 'Rakan']",0
ESPORTSTMNT02/1296490,Red,"['Aatrox', 'Elise', 'Syndra', 'Miss Fortune', 'Thresh']",1
ESPORTSTMNT02/1296532,Blue,"['Mordekaiser', 'Olaf', 'Syndra', 'Ezreal', 'Yuumi']",1
ESPORTSTMNT02/1296532,Red,"['Sett', 'Trundle', 'Viktor', 'Miss Fortune', 'Bard']",0
ESPORTSTMNT02/1296579,Blue,"['Aatrox', 'Olaf', 'Ryze', 'Ezreal', 'Thresh']",1
ESPORTSTMNT02/1296579,Red,"['Sett', 'Lee Sin', 'Zoe', 'Miss Fortune', 'Blitzcrank']",0
ESPORTSTMNT02/1296625,Blue,"['Renekton', 'Sejuani', 'Ornn', 'Ezreal', 'Yuumi']",1
ESPORTSTMNT02/1296625,Red,"['Sylas', 'Jarvan IV', 'LeBlanc', 'Varus', 'Bard']",0
ESPORTSTMNT02/1296648,Blue,"['Mordekaiser', 'Gragas', 'Varus', 'Jhin', 'Pyke']",1
ESPORTSTMNT02/1296648,Red,"['Gangplank', 'Sejuani', 'LeBlanc', 'Ezreal', 'Senna']",0
ESPORTSTMNT02/1296686,Blue,"['Sett', 'Sylas', 'Ryze', 'Miss Fortune', 'Braum']",0
ESPORTSTMNT02/1296686,Red,"['Ornn', 'Jarvan IV', 'Orianna', 'Aphelios', 'Karma']",1
ESPORTSTMNT02/1296708,Blue,"['Ornn', 'Jarvan IV', 'Cassiopeia', 'Miss Fortune', 'Morgana']",0
ESPORTSTMNT02/1296708,Red,"['Camille', 'Lee Sin', 'Sylas', ""Kai'Sa"", 'Blitzcrank']",1
ESPORTSTMNT02/1296720,Blue,"['Camille', 'Lee Sin', 'Sylas', 'Aphelios', 'Thresh']",1
ESPORTSTMNT02/1296720,Red,"['Fiora', 'Jarvan IV', 'Ziggs', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT02/1296747,Blue,"['Poppy', 'Jarvan IV', 'Syndra', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT02/1296747,Red,"['Ornn', 'Skarner', 'Ekko', 'Aphelios', 'Thresh']",1
ESPORTSTMNT02/1296750,Blue,"['Pantheon', 'Trundle', 'Syndra', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT02/1296750,Red,"['Kennen', 'Olaf', 'Cassiopeia', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT02/1297234,Blue,"['Sett', ""Rek'Sai"", 'LeBlanc', 'Miss Fortune', 'Braum']",0
ESPORTSTMNT02/1297234,Red,"['Renekton', 'Gragas', 'Lissandra', 'Kalista', 'Nautilus']",1
ESPORTSTMNT02/1297278,Blue,"['Sett', 'Elise', 'Garen', 'Ezreal', 'Braum']",1
ESPORTSTMNT02/1297278,Red,"['Darius', 'Jarvan IV', 'Rumble', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT02/1297283,Blue,"['Vladimir', 'Lee Sin', 'Syndra', 'Caitlyn', 'Morgana']",0
ESPORTSTMNT02/1297283,Red,"['Sett', ""Rek'Sai"", 'Lucian', 'Aphelios', 'Thresh']",1
ESPORTSTMNT02/1297303,Blue,"['Ornn', 'Kindred', 'Azir', 'Miss Fortune', 'Thresh']",1
ESPORTSTMNT02/1297303,Red,"['Renekton', 'Olaf', 'Galio', 'Senna', 'Shen']",0
ESPORTSTMNT02/1297312,Blue,"['Ornn', 'Olaf', 'Lucian', 'Ezreal', 'Nautilus']",0
ESPORTSTMNT02/1297312,Red,"['Vladimir', 'Trundle', 'Cassiopeia', 'Xayah', 'Thresh']",1
ESPORTSTMNT02/1297316,Blue,"['Mordekaiser', 'Jarvan IV', 'Orianna', 'Miss Fortune', 'Leona']",0
ESPORTSTMNT02/1297316,Red,"['Sett', 'Trundle', 'Rumble', 'Ezreal', 'Braum']",1
ESPORTSTMNT02/1297326,Blue,"['Aatrox', ""Kha'Zix"", 'Syndra', 'Xayah', 'Thresh']",0
ESPORTSTMNT02/1297326,Red,"['Ornn', 'Nidalee', 'Jayce', 'Aphelios', 'Leona']",1
ESPORTSTMNT02/1297328,Blue,"['Sett', 'Elise', 'Azir', 'Xayah', 'Rakan']",0
ESPORTSTMNT02/1297328,Red,"['Gangplank', 'Lee Sin', 'Zoe', 'Miss Fortune', 'Alistar']",1
ESPORTSTMNT02/1297350,Blue,"['Ornn', 'Skarner', 'Orianna', 'Miss Fortune', 'Leona']",0
ESPORTSTMNT02/1297350,Red,"['Sett', 'Taliyah', 'Pantheon', 'Xayah', 'Braum']",1
ESPORTSTMNT02/1297351,Blue,"['Sett', 'Ekko', 'Lucian', 'Ezreal', 'Yuumi']",1
ESPORTSTMNT02/1297351,Red,"['Renekton', 'Gragas', 'Qiyana', 'Xayah', 'Blitzcrank']",0
ESPORTSTMNT02/1297403,Blue,"['Sett', 'Elise', 'Lucian', 'Ezreal', 'Tahm Kench']",0
ESPORTSTMNT02/1297403,Red,"['Mordekaiser', 'Lee Sin', 'Cassiopeia', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT02/1297408,Blue,"['Sett', 'Jarvan IV', 'Lissandra', 'Varus', 'Tahm Kench']",1
ESPORTSTMNT02/1297408,Red,"['Renekton', 'Elise', 'Pantheon', 'Miss Fortune', 'Rakan']",0
ESPORTSTMNT02/1297422,Blue,"['Sett', 'Zac', 'Syndra', 'Ezreal', 'Yuumi']",0
ESPORTSTMNT02/1297422,Red,"['Mordekaiser', 'Sejuani', 'Sylas', 'Miss Fortune', 'Volibear']",1
ESPORTSTMNT02/1297429,Blue,"['Mordekaiser', 'Trundle', 'Sylas', 'Ezreal', 'Braum']",1
ESPORTSTMNT02/1297429,Red,"['Sett', 'Sejuani', 'Ziggs', ""Kai'Sa"", 'Thresh']",0
ESPORTSTMNT02/1320736,Blue,"['Vladimir', 'Sejuani', 'Irelia', 'Miss Fortune', 'Leona']",0
ESPORTSTMNT02/1320736,Red,"['Sett', 'Olaf', 'Karma', 'Varus', 'Braum']",1
ESPORTSTMNT02/1320753,Blue,"['Sett', 'Gragas', 'Qiyana', 'Varus', 'Braum']",1
ESPORTSTMNT02/1320753,Red,"['Ornn', 'Pantheon', 'Rumble', 'Kalista', 'Thresh']",0
ESPORTSTMNT02/1320781,Blue,"['Ornn', 'Sejuani', 'Pantheon', 'Aphelios', 'Thresh']",1
ESPORTSTMNT02/1320781,Red,"['Aatrox', 'Elise', 'Irelia', ""Kai'Sa"", 'Nautilus']",0
ESPORTSTMNT02/1320811,Blue,"['Renekton', 'Jarvan IV', 'Syndra', 'Aphelios', 'Braum']",1
ESPORTSTMNT02/1320811,Red,"['Gangplank', 'Sett', 'Orianna', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT02/1320823,Blue,"['Sett', ""Rek'Sai"", 'LeBlanc', 'Ezreal', 'Braum']",1
ESPORTSTMNT02/1320823,Red,"['Ornn', 'Elise', 'Qiyana', ""Kai'Sa"", 'Nautilus']",0
ESPORTSTMNT02/1320926,Blue,"['Gangplank', 'Sejuani', 'Kassadin', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT02/1320926,Red,"['Lucian', 'Jarvan IV', 'Sylas', 'Senna', 'Maokai']",1
ESPORTSTMNT02/1320932,Blue,"['Sett', 'Elise', 'Kassadin', 'Miss Fortune', 'Braum']",0
ESPORTSTMNT02/1320932,Red,"['Renekton', 'Sejuani', 'Varus', 'Ezreal', 'Tahm Kench']",1
ESPORTSTMNT02/1320939,Blue,"['Aatrox', 'Gragas', 'Yasuo', 'Senna', 'Galio']",0
ESPORTSTMNT02/1320939,Red,"['Ornn', 'Xin Zhao', 'Renekton', 'Varus', 'Bard']",1
ESPORTSTMNT02/1320947,Blue,"['Sett', 'Gragas', 'Corki', 'Miss Fortune', 'Thresh']",1
ESPORTSTMNT02/1320947,Red,"['Renekton', 'Sejuani', 'Ekko', 'Varus', 'Tahm Kench']",0
ESPORTSTMNT02/1321020,Blue,"['Ornn', 'Lee Sin', 'LeBlanc', 'Xayah', 'Rakan']",0
ESPORTSTMNT02/1321020,Red,"['Gangplank', 'Graves', 'Syndra', 'Kalista', 'Sett']",1
ESPORTSTMNT02/1321062,Blue,"['Ornn', 'Jarvan IV', 'Akali', 'Ezreal', 'Braum']",1
ESPORTSTMNT02/1321062,Red,"['Gangplank', 'Sejuani', 'Azir', 'Varus', 'Rakan']",0
ESPORTSTMNT02/1321109,Blue,"['Maokai', 'Morgana', 'Irelia', ""Kai'Sa"", 'Thresh']",1
ESPORTSTMNT02/1321109,Red,"['Zac', 'Pantheon', 'Karma', 'Taliyah', 'Pyke']",0
ESPORTSTMNT02/1321161,Blue,"['Urgot', 'Elise', 'Rumble', 'Aphelios', 'Yuumi']",0
ESPORTSTMNT02/1321161,Red,"['Sett', 'Karthus', 'Irelia', 'Ezreal', 'Bard']",1
ESPORTSTMNT02/1321169,Blue,"['Ornn', 'Graves', 'LeBlanc', 'Miss Fortune', 'Braum']",1
ESPORTSTMNT02/1321169,Red,"['Irelia', 'Olaf', 'Sylas', 'Varus', 'Thresh']",0
ESPORTSTMNT02/1321174,Blue,"['Renekton', 'Sejuani', 'Neeko', 'Ezreal', 'Thresh']",0
ESPORTSTMNT02/1321174,Red,"['Rumble', 'Jarvan IV', 'Orianna', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT02/1321182,Blue,"['Sett', 'Wukong', 'LeBlanc', 'Kalista', 'Taric']",1
ESPORTSTMNT02/1321182,Red,"['Ornn', 'Lee Sin', 'Corki', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT02/1321186,Blue,"['Fiora', 'Sejuani', 'LeBlanc', 'Aphelios', 'Braum']",0
ESPORTSTMNT02/1321186,Red,"['Ornn', ""Rek'Sai"", 'Diana', 'Miss Fortune', 'Bard']",1
ESPORTSTMNT02/1321192,Blue,"['Sett', 'Jarvan IV', 'Orianna', 'Miss Fortune', 'Thresh']",1
ESPORTSTMNT02/1321192,Red,"['Ornn', 'Ekko', 'Irelia', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT02/1321209,Blue,"['Renekton', 'Elise', 'Pantheon', 'Sivir', 'Taric']",0
ESPORTSTMNT02/1321209,Red,"['Sett', 'Sejuani', 'Aatrox', 'Varus', 'Tahm Kench']",1
ESPORTSTMNT02/1321214,Blue,"['Renekton', 'Lee Sin', 'Cassiopeia', 'Aphelios', 'Thresh']",0
